,Year_x,Month_x,Total consumption of electricity used (all providers) TWh,day_x,Date,CountryName,ConfirmedCases,ConfirmedDeaths,StringencyIndex,Year_y,Month_y,day_y
19575,,,,,2020-04-12,Namibia,16.0,0.0,66.67,2020.0,April,12
19576,,,,,2020-04-12,Niger,491.0,11.0,61.11,2020.0,April,12
19577,,,,,2020-04-12,Nigeria,318.0,10.0,82.87,2020.0,April,12
19578,,,,,2020-04-12,Nicaragua,7.0,1.0,8.33,2020.0,April,12
19579,,,,,2020-04-12,Netherlands,24413.0,2643.0,79.63,2020.0,April,12
19580,,,,,2020-04-12,Norway,6320.0,98.0,79.63,2020.0,April,12
19581,,,,,2020-04-12,Nepal,9.0,0.0,96.3,2020.0,April,12
19582,,,,,2020-04-12,New Zealand,1049.0,4.0,96.3,2020.0,April,12
19583,,,,,2020-04-12,Oman,546.0,3.0,92.59,2020.0,April,12
19584,,,,,2020-04-12,Pakistan,5038.0,86.0,96.3,2020.0,April,12
19585,,,,,2020-04-12,Panama,3234.0,79.0,90.74,2020.0,April,12
19586,,,,,2020-04-12,Peru,6848.0,181.0,94.44,2020.0,April,12
19587,,,,,2020-04-12,Philippines,4428.0,247.0,100.0,2020.0,April,12
19588,,,,,2020-04-12,Papua New Guinea,2.0,0.0,82.41,2020.0,April,12
19589,,,,,2020-04-12,Poland,6356.0,208.0,83.33,2020.0,April,12
19590,,,,,2020-04-12,Puerto Rico,788.0,42.0,93.52,2020.0,April,12
19591,,,,,2020-04-12,Portugal,15987.0,470.0,87.96,2020.0,April,12
19592,,,,,2020-04-12,Paraguay,134.0,6.0,94.44,2020.0,April,12
19593,,,,,2020-04-12,Palestine,268.0,2.0,96.3,2020.0,April,12
19594,,,,,2020-04-12,Qatar,2728.0,6.0,86.11,2020.0,April,12
19595,,,,,2020-04-12,Romania,5990.0,282.0,87.04,2020.0,April,12
19596,,,,,2020-04-12,Russia,13584.0,106.0,85.19,2020.0,April,12
19597,,,,,2020-04-12,Rwanda,120.0,0.0,90.74,2020.0,April,12
19598,,,,,2020-04-12,Saudi Arabia,4033.0,52.0,91.67,2020.0,April,12
19599,,,,,2020-04-12,Sudan,19.0,2.0,76.85,2020.0,April,12
19600,,,,,2020-04-12,Senegal,278.0,2.0,77.78,2020.0,April,12
19601,,,,,2020-04-12,Singapore,2299.0,8.0,79.63,2020.0,April,12
19602,,,,,2020-04-12,Solomon Islands,,,52.78,2020.0,April,12
19603,,,,,2020-04-12,Sierra Leone,10.0,0.0,78.7,2020.0,April,12
19604,,,,,2020-04-12,El Salvador,118.0,6.0,88.89,2020.0,April,12
19605,,,,,2020-04-12,San Marino,356.0,35.0,87.04,2020.0,April,12
19606,,,,,2020-04-12,Somalia,21.0,1.0,60.19,2020.0,April,12
19607,,,,,2020-04-12,Serbia,3380.0,74.0,100.0,2020.0,April,12
19608,,,,,2020-04-12,South Sudan,4.0,0.0,84.26,2020.0,April,12
19609,,,,,2020-04-12,Suriname,10.0,1.0,82.41,2020.0,April,12
19610,,,,,2020-04-12,Slovak Republic,728.0,2.0,87.04,2020.0,April,12
19611,,,,,2020-04-12,Slovenia,1188.0,50.0,89.81,2020.0,April,12
19612,,,,,2020-04-12,Sweden,10151.0,887.0,46.3,2020.0,April,12
19613,,,,,2020-04-12,Eswatini,14.0,0.0,89.81,2020.0,April,12
19614,,,,,2020-04-12,Seychelles,10.0,0.0,93.52,2020.0,April,12
19615,,,,,2020-04-12,Syria,25.0,2.0,83.33,2020.0,April,12
19616,,,,,2020-04-12,Turks and Caicos Islands,9.0,1.0,79.63,2020.0,April,12
19617,,,,,2020-04-12,Chad,11.0,0.0,33.33,2020.0,April,12
19618,,,,,2020-04-12,Togo,76.0,3.0,73.15,2020.0,April,12
19619,,,,,2020-04-12,Thailand,2551.0,38.0,82.41,2020.0,April,12
19620,,,,,2020-04-12,Tajikistan,,,22.22,2020.0,April,12
19621,,,,,2020-04-12,Turkmenistan,,,41.67,2020.0,April,12
19622,,,,,2020-04-12,Timor-Leste,2.0,0.0,75.0,2020.0,April,12
19623,,,,,2020-04-12,Trinidad and Tobago,112.0,8.0,79.63,2020.0,April,12
19624,,,,,2020-04-12,Tunisia,685.0,28.0,90.74,2020.0,April,12
19625,,,,,2020-04-12,Turkey,52167.0,1101.0,77.78,2020.0,April,12
19626,,,,,2020-04-12,Tanzania,32.0,3.0,50.0,2020.0,April,12
19627,,,,,2020-04-12,Uganda,53.0,0.0,93.52,2020.0,April,12
19628,,,,,2020-04-12,Ukraine,2511.0,73.0,88.89,2020.0,April,12
19629,,,,,2020-04-12,Uruguay,453.0,7.0,72.22,2020.0,April,12
19630,,,,,2020-04-12,United States,529951.0,20608.0,72.69,2020.0,April,12
19631,,,,,2020-04-12,Uzbekistan,796.0,4.0,90.74,2020.0,April,12
19632,,,,,2020-04-12,Venezuela,175.0,9.0,82.41,2020.0,April,12
19633,,,,,2020-04-12,British Virgin Islands,3.0,0.0,72.22,2020.0,April,12
19634,,,,,2020-04-12,Vietnam,262.0,0.0,96.3,2020.0,April,12
19635,,,,,2020-04-12,Vanuatu,,,77.78,2020.0,April,12
19636,,,,,2020-04-12,Yemen,1.0,0.0,40.74,2020.0,April,12
19637,,,,,2020-04-12,South Africa,2028.0,25.0,87.96,2020.0,April,12
19638,,,,,2020-04-12,Zambia,40.0,2.0,50.93,2020.0,April,12
19639,,,,,2020-04-12,Zimbabwe,14.0,3.0,87.96,2020.0,April,12
19640,,,,,2020-04-12,Taiwan,,,27.78,2020.0,April,12
19641,,,,,2020-04-12,Kosovo,283.0,7.0,92.59,2020.0,April,12
19642,,,,,2020-04-12,Anguilla,3.0,0.0,82.41,2020.0,April,12
19643,,,,,2020-04-12,Falkland Islands,5.0,0.0,75.93,2020.0,April,12
19644,,,,,2020-04-12,Montserrat,,,72.22,2020.0,April,12
19645,,,,,2020-04-12,Pitcairn Islands,,,11.11,2020.0,April,12
19646,,,,,2020-04-13,Aruba,92.0,0.0,88.89,2020.0,April,13
19647,,,,,2020-04-13,Afghanistan,607.0,18.0,84.26,2020.0,April,13
19648,,,,,2020-04-13,Angola,19.0,2.0,90.74,2020.0,April,13
19649,,,,,2020-04-13,Albania,446.0,23.0,84.26,2020.0,April,13
19650,,,,,2020-04-13,Andorra,638.0,29.0,56.48,2020.0,April,13
19651,,,,,2020-04-13,United Arab Emirates,3982.0,22.0,89.81,2020.0,April,13
19652,,,,,2020-04-13,Argentina,2203.0,95.0,100.0,2020.0,April,13
19653,,,,,2020-04-13,Australia,6322.0,61.0,73.15,2020.0,April,13
19654,,,,,2020-04-13,Austria,13937.0,350.0,85.19,2020.0,April,13
19655,,,,,2020-04-13,Azerbaijan,1098.0,11.0,88.89,2020.0,April,13
19656,,,,,2020-04-13,Burundi,5.0,0.0,27.78,2020.0,April,13
19657,,,,,2020-04-13,Belgium,34400.0,4620.0,81.48,2020.0,April,13
19658,,,,,2020-04-13,Benin,35.0,1.0,70.83,2020.0,April,13
19659,,,,,2020-04-13,Burkina Faso,497.0,27.0,84.26,2020.0,April,13
19660,,,,,2020-04-13,Bangladesh,621.0,34.0,93.52,2020.0,April,13
19661,,,,,2020-04-13,Bulgaria,675.0,29.0,71.3,2020.0,April,13
19662,,,,,2020-04-13,Bahrain,1136.0,6.0,75.0,2020.0,April,13
19663,,,,,2020-04-13,Bosnia and Herzegovina,1007.0,38.0,92.59,2020.0,April,13
19664,,,,,2020-04-13,Belarus,2578.0,26.0,19.44,2020.0,April,13
19665,,,,,2020-04-13,Belize,14.0,2.0,63.89,2020.0,April,13
19666,,,,,2020-04-13,Bermuda,57.0,4.0,96.3,2020.0,April,13
19667,,,,,2020-04-13,Bolivia,330.0,27.0,96.3,2020.0,April,13
19668,,,,,2020-04-13,Brazil,22169.0,1223.0,74.54,2020.0,April,13
19669,,,,,2020-04-13,Barbados,71.0,4.0,88.89,2020.0,April,13
19670,,,,,2020-04-13,Brunei,136.0,1.0,58.33,2020.0,April,13
19671,,,,,2020-04-13,Bhutan,5.0,0.0,83.33,2020.0,April,13
19672,,,,,2020-04-13,Botswana,13.0,1.0,86.11,2020.0,April,13
19673,,,,,2020-04-13,Central African Republic,11.0,0.0,68.52,2020.0,April,13
19674,,,,,2020-04-13,Canada,24365.0,717.0,72.69,2020.0,April,13
19675,,,,,2020-04-13,Switzerland,25220.0,858.0,73.15,2020.0,April,13
19676,,,,,2020-04-13,Chile,7213.0,80.0,73.15,2020.0,April,13
19677,,,,,2020-04-13,China,83209.0,3345.0,56.94,2020.0,April,13
19678,,,,,2020-04-13,Cote d'Ivoire,574.0,5.0,80.56,2020.0,April,13
19679,,,,,2020-04-13,Cameroon,820.0,12.0,68.52,2020.0,April,13
19680,,,,,2020-04-13,Democratic Republic of Congo,234.0,20.0,80.56,2020.0,April,13
19681,,,,,2020-04-13,Congo,70.0,5.0,97.22,2020.0,April,13
19682,,,,,2020-04-13,Colombia,2776.0,109.0,87.96,2020.0,April,13
19683,,,,,2020-04-13,Cape Verde,10.0,1.0,79.63,2020.0,April,13
19684,,,,,2020-04-13,Costa Rica,595.0,3.0,75.93,2020.0,April,13
19685,,,,,2020-04-13,Cuba,669.0,18.0,73.15,2020.0,April,13
19686,,,,,2020-04-13,Cayman Islands,53.0,1.0,90.74,2020.0,April,13
19687,,,,,2020-04-13,Cyprus,633.0,11.0,92.59,2020.0,April,13
19688,,,,,2020-04-13,Czech Republic,5991.0,138.0,74.07,2020.0,April,13
19689,,,,,2020-04-13,Germany,123016.0,2799.0,76.85,2020.0,April,13
19690,,,,,2020-04-13,Djibouti,214.0,2.0,94.44,2020.0,April,13
19691,,,,,2020-04-13,Dominica,16.0,0.0,85.19,2020.0,April,13
19692,,,,,2020-04-13,Denmark,6174.0,273.0,72.22,2020.0,April,13
19693,,,,,2020-04-13,Dominican Republic,2967.0,173.0,89.81,2020.0,April,13
19694,,,,,2020-04-13,Algeria,1914.0,293.0,86.57,2020.0,April,13
19695,,,,,2020-04-13,Ecuador,7466.0,333.0,93.52,2020.0,April,13
19696,,,,,2020-04-13,Egypt,2065.0,159.0,84.26,2020.0,April,13
19697,,,,,2020-04-13,Eritrea,34.0,0.0,93.52,2020.0,April,13
19698,,,,,2020-04-13,Spain,174951.0,16972.0,85.19,2020.0,April,13
19699,,,,,2020-04-13,Estonia,1309.0,25.0,77.78,2020.0,April,13
19700,,,,,2020-04-13,Ethiopia,71.0,3.0,80.56,2020.0,April,13
19701,,,,,2020-04-13,Finland,2974.0,56.0,60.19,2020.0,April,13
19702,,,,,2020-04-13,Fiji,16.0,0.0,88.89,2020.0,April,13
19703,,,,,2020-04-13,France,95403.0,14393.0,87.96,2020.0,April,13
19704,,,,,2020-04-13,Gabon,57.0,1.0,78.7,2020.0,April,13
19705,,,,,2020-04-13,United Kingdom,89385.0,12313.0,75.93,2020.0,April,13
19706,,,,,2020-04-13,Georgia,257.0,3.0,100.0,2020.0,April,13
19707,,,,,2020-04-13,Ghana,566.0,8.0,86.11,2020.0,April,13
19708,,,,,2020-04-13,Gibraltar,129.0,0.0,77.78,2020.0,April,13
19709,,,,,2020-04-13,Guinea,250.0,0.0,78.7,2020.0,April,13
19710,,,,,2020-04-13,Gambia,9.0,1.0,78.7,2020.0,April,13
19711,,,,,2020-04-13,Greece,2114.0,98.0,84.26,2020.0,April,13
19712,,,,,2020-04-13,Greenland,11.0,0.0,77.78,2020.0,April,13
19713,,,,,2020-04-13,Guatemala,156.0,5.0,93.52,2020.0,April,13
19714,,,,,2020-04-13,Guam,133.0,5.0,75.93,2020.0,April,13
19715,,,,,2020-04-13,Guyana,45.0,6.0,87.04,2020.0,April,13
19716,,,,,2020-04-13,Hong Kong,1009.0,4.0,66.67,2020.0,April,13
19717,,,,,2020-04-13,Honduras,397.0,25.0,100.0,2020.0,April,13
19718,,,,,2020-04-13,Croatia,1600.0,23.0,96.3,2020.0,April,13
19719,,,,,2020-04-13,Haiti,33.0,3.0,84.26,2020.0,April,13
19720,,,,,2020-04-13,Hungary,1458.0,109.0,76.85,2020.0,April,13
19721,,,,,2020-04-13,Indonesia,4241.0,373.0,71.76,2020.0,April,13
19722,,,,,2020-04-13,India,9152.0,308.0,100.0,2020.0,April,13
19723,,,,,2020-04-13,Ireland,9655.0,334.0,90.74,2020.0,April,13
19724,,,,,2020-04-13,Iran,71686.0,4474.0,50.93,2020.0,April,13
19725,,,,,2020-04-13,Iraq,1352.0,76.0,96.3,2020.0,April,13
19726,,,,,2020-04-13,Iceland,1701.0,8.0,53.7,2020.0,April,13
19727,,,,,2020-04-13,Israel,11145.0,103.0,91.67,2020.0,April,13
19728,,,,,2020-04-13,Italy,156363.0,19901.0,93.52,2020.0,April,13
19729,,,,,2020-04-13,Jamaica,72.0,4.0,78.7,2020.0,April,13
19730,,,,,2020-04-13,Jordan,389.0,7.0,100.0,2020.0,April,13
19731,,,,,2020-04-13,Japan,7255.0,102.0,45.37,2020.0,April,13
19732,,,,,2020-04-13,Kazakhstan,961.0,10.0,89.35,2020.0,April,13
19733,,,,,2020-04-13,Kenya,197.0,8.0,91.67,2020.0,April,13
19734,,,,,2020-04-13,Kyrgyz Republic,419.0,5.0,92.13,2020.0,April,13
19735,,,,,2020-04-13,Cambodia,122.0,0.0,68.52,2020.0,April,13
19736,,,,,2020-04-13,South Korea,10537.0,217.0,82.41,2020.0,April,13
19737,,,,,2020-04-13,Kuwait,1234.0,1.0,93.52,2020.0,April,13
19738,,,,,2020-04-13,Laos,19.0,0.0,96.3,2020.0,April,13
19739,,,,,2020-04-13,Lebanon,630.0,20.0,85.19,2020.0,April,13
19740,,,,,2020-04-13,Liberia,50.0,5.0,87.96,2020.0,April,13
19741,,,,,2020-04-13,Libya,25.0,1.0,88.89,2020.0,April,13
19742,,,,,2020-04-13,Sri Lanka,210.0,7.0,100.0,2020.0,April,13
19743,,,,,2020-04-13,Lesotho,,,90.74,2020.0,April,13
19744,,,,,2020-04-13,Lithuania,1062.0,24.0,87.04,2020.0,April,13
19745,,,,,2020-04-13,Luxembourg,3281.0,66.0,79.63,2020.0,April,13
19746,,,,,2020-04-13,Latvia,651.0,5.0,65.74,2020.0,April,13
19747,,,,,2020-04-13,Macao,45.0,0.0,44.44,2020.0,April,13
19748,,,,,2020-04-13,Morocco,1661.0,118.0,93.52,2020.0,April,13
19749,,,,,2020-04-13,Moldova,1662.0,32.0,87.04,2020.0,April,13
19750,,,,,2020-04-13,Madagascar,106.0,0.0,95.37,2020.0,April,13
19751,,,,,2020-04-13,Mexico,4661.0,296.0,82.41,2020.0,April,13
19752,,,,,2020-04-13,Mali,116.0,9.0,72.22,2020.0,April,13
19753,,,,,2020-04-13,Myanmar,41.0,4.0,81.48,2020.0,April,13
19754,,,,,2020-04-13,Mongolia,16.0,0.0,65.74,2020.0,April,13
19755,,,,,2020-04-13,Mozambique,21.0,0.0,56.48,2020.0,April,13
19756,,,,,2020-04-13,Mauritania,7.0,1.0,77.78,2020.0,April,13
19757,,,,,2020-04-13,Mauritius,324.0,9.0,82.41,2020.0,April,13
19758,,,,,2020-04-13,Malawi,13.0,2.0,53.7,2020.0,April,13
19759,,,,,2020-04-13,Malaysia,4683.0,76.0,73.15,2020.0,April,13
19760,,,,,2020-04-13,Namibia,16.0,0.0,66.67,2020.0,April,13
19761,,,,,2020-04-13,Niger,529.0,12.0,61.11,2020.0,April,13
19762,,,,,2020-04-13,Nigeria,323.0,10.0,82.87,2020.0,April,13
19763,,,,,2020-04-13,Nicaragua,9.0,1.0,8.33,2020.0,April,13
19764,,,,,2020-04-13,Netherlands,25587.0,2737.0,79.63,2020.0,April,13
19765,,,,,2020-04-13,Norway,6415.0,103.0,79.63,2020.0,April,13
19766,,,,,2020-04-13,Nepal,12.0,0.0,96.3,2020.0,April,13
19767,,,,,2020-04-13,New Zealand,1064.0,5.0,96.3,2020.0,April,13
19768,,,,,2020-04-13,Oman,599.0,4.0,92.59,2020.0,April,13
19769,,,,,2020-04-13,Pakistan,5374.0,93.0,96.3,2020.0,April,13
19770,,,,,2020-04-13,Panama,3400.0,87.0,90.74,2020.0,April,13
19771,,,,,2020-04-13,Peru,7519.0,193.0,94.44,2020.0,April,13
19772,,,,,2020-04-13,Philippines,4648.0,297.0,100.0,2020.0,April,13
19773,,,,,2020-04-13,Papua New Guinea,2.0,0.0,82.41,2020.0,April,13
19774,,,,,2020-04-13,Poland,6674.0,232.0,83.33,2020.0,April,13
19775,,,,,2020-04-13,Puerto Rico,897.0,44.0,93.52,2020.0,April,13
19776,,,,,2020-04-13,Portugal,16585.0,504.0,87.96,2020.0,April,13
19777,,,,,2020-04-13,Paraguay,147.0,6.0,94.44,2020.0,April,13
19778,,,,,2020-04-13,Palestine,268.0,2.0,96.3,2020.0,April,13
19779,,,,,2020-04-13,Qatar,2979.0,7.0,86.11,2020.0,April,13
19780,,,,,2020-04-13,Romania,6300.0,306.0,87.04,2020.0,April,13
19781,,,,,2020-04-13,Russia,15770.0,130.0,85.19,2020.0,April,13
19782,,,,,2020-04-13,Rwanda,126.0,0.0,90.74,2020.0,April,13
19783,,,,,2020-04-13,Saudi Arabia,4462.0,59.0,91.67,2020.0,April,13
19784,,,,,2020-04-13,Sudan,19.0,2.0,79.63,2020.0,April,13
19785,,,,,2020-04-13,Senegal,280.0,2.0,77.78,2020.0,April,13
19786,,,,,2020-04-13,Singapore,2532.0,8.0,79.63,2020.0,April,13
19787,,,,,2020-04-13,Solomon Islands,,,52.78,2020.0,April,13
19788,,,,,2020-04-13,Sierra Leone,10.0,0.0,78.7,2020.0,April,13
19789,,,,,2020-04-13,El Salvador,125.0,6.0,88.89,2020.0,April,13
19790,,,,,2020-04-13,San Marino,356.0,35.0,87.04,2020.0,April,13
19791,,,,,2020-04-13,Somalia,25.0,2.0,60.19,2020.0,April,13
19792,,,,,2020-04-13,Serbia,3630.0,80.0,100.0,2020.0,April,13
19793,,,,,2020-04-13,South Sudan,4.0,0.0,84.26,2020.0,April,13
19794,,,,,2020-04-13,Suriname,10.0,1.0,82.41,2020.0,April,13
19795,,,,,2020-04-13,Slovak Republic,742.0,2.0,87.04,2020.0,April,13
19796,,,,,2020-04-13,Slovenia,1205.0,53.0,89.81,2020.0,April,13
19797,,,,,2020-04-13,Sweden,10483.0,899.0,46.3,2020.0,April,13
19798,,,,,2020-04-13,Eswatini,14.0,0.0,89.81,2020.0,April,13
19799,,,,,2020-04-13,Seychelles,10.0,0.0,93.52,2020.0,April,13
19800,,,,,2020-04-13,Syria,25.0,2.0,83.33,2020.0,April,13
19801,,,,,2020-04-13,Turks and Caicos Islands,9.0,1.0,79.63,2020.0,April,13
19802,,,,,2020-04-13,Chad,15.0,0.0,88.89,2020.0,April,13
19803,,,,,2020-04-13,Togo,76.0,3.0,73.15,2020.0,April,13
19804,,,,,2020-04-13,Thailand,2579.0,40.0,82.41,2020.0,April,13
19805,,,,,2020-04-13,Tajikistan,,,22.22,2020.0,April,13
19806,,,,,2020-04-13,Turkmenistan,,,41.67,2020.0,April,13
19807,,,,,2020-04-13,Timor-Leste,2.0,0.0,77.78,2020.0,April,13
19808,,,,,2020-04-13,Trinidad and Tobago,113.0,8.0,79.63,2020.0,April,13
19809,,,,,2020-04-13,Tunisia,707.0,31.0,90.74,2020.0,April,13
19810,,,,,2020-04-13,Turkey,56956.0,1198.0,75.93,2020.0,April,13
19811,,,,,2020-04-13,Tanzania,32.0,3.0,50.0,2020.0,April,13
19812,,,,,2020-04-13,Uganda,54.0,0.0,93.52,2020.0,April,13
19813,,,,,2020-04-13,Ukraine,2777.0,83.0,88.89,2020.0,April,13
19814,,,,,2020-04-13,Uruguay,465.0,8.0,62.96,2020.0,April,13
19815,,,,,2020-04-13,United States,557571.0,22108.0,72.69,2020.0,April,13
19816,,,,,2020-04-13,Uzbekistan,865.0,4.0,90.74,2020.0,April,13
19817,,,,,2020-04-13,Venezuela,181.0,9.0,82.41,2020.0,April,13
19818,,,,,2020-04-13,British Virgin Islands,3.0,0.0,72.22,2020.0,April,13
19819,,,,,2020-04-13,Vietnam,264.0,0.0,96.3,2020.0,April,13
19820,,,,,2020-04-13,Vanuatu,,,77.78,2020.0,April,13
19821,,,,,2020-04-13,Yemen,1.0,0.0,40.74,2020.0,April,13
19822,,,,,2020-04-13,South Africa,2173.0,25.0,87.96,2020.0,April,13
19823,,,,,2020-04-13,Zambia,43.0,2.0,50.93,2020.0,April,13
19824,,,,,2020-04-13,Zimbabwe,14.0,3.0,87.96,2020.0,April,13
19825,,,,,2020-04-13,Taiwan,,,27.78,2020.0,April,13
19826,,,,,2020-04-13,Kosovo,362.0,7.0,92.59,2020.0,April,13
19827,,,,,2020-04-13,Anguilla,3.0,0.0,82.41,2020.0,April,13
19828,,,,,2020-04-13,Falkland Islands,5.0,0.0,75.93,2020.0,April,13
19829,,,,,2020-04-13,Montserrat,,,72.22,2020.0,April,13
19830,,,,,2020-04-13,Pitcairn Islands,,,11.11,2020.0,April,13
19831,,,,,2020-04-14,Aruba,92.0,0.0,85.19,2020.0,April,14
19832,,,,,2020-04-14,Afghanistan,665.0,21.0,84.26,2020.0,April,14
19833,,,,,2020-04-14,Angola,19.0,2.0,90.74,2020.0,April,14
19834,,,,,2020-04-14,Albania,467.0,23.0,84.26,2020.0,April,14
19835,,,,,2020-04-14,Andorra,646.0,29.0,56.48,2020.0,April,14
19836,,,,,2020-04-14,United Arab Emirates,4359.0,25.0,89.81,2020.0,April,14
19837,,,,,2020-04-14,Argentina,2272.0,98.0,100.0,2020.0,April,14
19838,,,,,2020-04-14,Australia,6366.0,61.0,73.15,2020.0,April,14
19839,,,,,2020-04-14,Austria,14043.0,368.0,81.48,2020.0,April,14
19840,,,,,2020-04-14,Azerbaijan,1148.0,12.0,88.89,2020.0,April,14
19841,,,,,2020-04-14,Burundi,5.0,0.0,33.33,2020.0,April,14
19842,,,,,2020-04-14,Belgium,34937.0,4900.0,81.48,2020.0,April,14
19843,,,,,2020-04-14,Benin,35.0,1.0,70.83,2020.0,April,14
19844,,,,,2020-04-14,Burkina Faso,515.0,28.0,84.26,2020.0,April,14
19845,,,,,2020-04-14,Bangladesh,803.0,39.0,93.52,2020.0,April,14
19846,,,,,2020-04-14,Bulgaria,685.0,32.0,71.3,2020.0,April,14
19847,,,,,2020-04-14,Bahrain,1361.0,7.0,75.0,2020.0,April,14
19848,,,,,2020-04-14,Bosnia and Herzegovina,1028.0,38.0,92.59,2020.0,April,14
19849,,,,,2020-04-14,Belarus,2919.0,29.0,19.44,2020.0,April,14
19850,,,,,2020-04-14,Belize,18.0,2.0,63.89,2020.0,April,14
19851,,,,,2020-04-14,Bermuda,57.0,4.0,96.3,2020.0,April,14
19852,,,,,2020-04-14,Bolivia,354.0,28.0,96.3,2020.0,April,14
19853,,,,,2020-04-14,Brazil,23430.0,1328.0,74.54,2020.0,April,14
19854,,,,,2020-04-14,Barbados,72.0,4.0,88.89,2020.0,April,14
19855,,,,,2020-04-14,Brunei,136.0,1.0,58.33,2020.0,April,14
19856,,,,,2020-04-14,Bhutan,5.0,0.0,83.33,2020.0,April,14
19857,,,,,2020-04-14,Botswana,13.0,1.0,86.11,2020.0,April,14
19858,,,,,2020-04-14,Central African Republic,11.0,0.0,68.52,2020.0,April,14
19859,,,,,2020-04-14,Canada,25663.0,780.0,72.69,2020.0,April,14
19860,,,,,2020-04-14,Switzerland,25499.0,858.0,73.15,2020.0,April,14
19861,,,,,2020-04-14,Chile,7525.0,82.0,73.15,2020.0,April,14
19862,,,,,2020-04-14,China,83303.0,3345.0,56.94,2020.0,April,14
19863,,,,,2020-04-14,Cote d'Ivoire,626.0,6.0,80.56,2020.0,April,14
19864,,,,,2020-04-14,Cameroon,820.0,12.0,68.52,2020.0,April,14
19865,,,,,2020-04-14,Democratic Republic of Congo,235.0,20.0,80.56,2020.0,April,14
19866,,,,,2020-04-14,Congo,70.0,5.0,97.22,2020.0,April,14
19867,,,,,2020-04-14,Colombia,2852.0,112.0,84.26,2020.0,April,14
19868,,,,,2020-04-14,Cape Verde,10.0,1.0,79.63,2020.0,April,14
19869,,,,,2020-04-14,Costa Rica,612.0,3.0,75.93,2020.0,April,14
19870,,,,,2020-04-14,Cuba,726.0,21.0,73.15,2020.0,April,14
19871,,,,,2020-04-14,Cayman Islands,53.0,1.0,90.74,2020.0,April,14
19872,,,,,2020-04-14,Cyprus,662.0,12.0,92.59,2020.0,April,14
19873,,,,,2020-04-14,Czech Republic,6059.0,143.0,71.3,2020.0,April,14
19874,,,,,2020-04-14,Germany,125098.0,2969.0,76.85,2020.0,April,14
19875,,,,,2020-04-14,Djibouti,298.0,2.0,94.44,2020.0,April,14
19876,,,,,2020-04-14,Dominica,16.0,0.0,85.19,2020.0,April,14
19877,,,,,2020-04-14,Denmark,6318.0,285.0,72.22,2020.0,April,14
19878,,,,,2020-04-14,Dominican Republic,3167.0,177.0,89.81,2020.0,April,14
19879,,,,,2020-04-14,Algeria,1983.0,313.0,92.13,2020.0,April,14
19880,,,,,2020-04-14,Ecuador,7529.0,355.0,93.52,2020.0,April,14
19881,,,,,2020-04-14,Egypt,2190.0,164.0,84.26,2020.0,April,14
19882,,,,,2020-04-14,Eritrea,34.0,0.0,93.52,2020.0,April,14
19883,,,,,2020-04-14,Spain,178067.0,17489.0,85.19,2020.0,April,14
19884,,,,,2020-04-14,Estonia,1332.0,28.0,77.78,2020.0,April,14
19885,,,,,2020-04-14,Ethiopia,74.0,3.0,80.56,2020.0,April,14
19886,,,,,2020-04-14,Finland,3064.0,59.0,60.19,2020.0,April,14
19887,,,,,2020-04-14,Fiji,16.0,0.0,88.89,2020.0,April,14
19888,,,,,2020-04-14,France,98076.0,14967.0,87.96,2020.0,April,14
19889,,,,,2020-04-14,Gabon,57.0,1.0,81.48,2020.0,April,14
19890,,,,,2020-04-14,United Kingdom,92874.0,13037.0,75.93,2020.0,April,14
19891,,,,,2020-04-14,Georgia,272.0,3.0,100.0,2020.0,April,14
19892,,,,,2020-04-14,Ghana,566.0,8.0,86.11,2020.0,April,14
19893,,,,,2020-04-14,Gibraltar,129.0,0.0,77.78,2020.0,April,14
19894,,,,,2020-04-14,Guinea,319.0,0.0,78.7,2020.0,April,14
19895,,,,,2020-04-14,Gambia,9.0,1.0,78.7,2020.0,April,14
19896,,,,,2020-04-14,Greece,2145.0,99.0,84.26,2020.0,April,14
19897,,,,,2020-04-14,Greenland,11.0,0.0,75.93,2020.0,April,14
19898,,,,,2020-04-14,Guatemala,167.0,5.0,93.52,2020.0,April,14
19899,,,,,2020-04-14,Guam,134.0,5.0,75.93,2020.0,April,14
19900,,,,,2020-04-14,Guyana,47.0,6.0,87.04,2020.0,April,14
19901,,,,,2020-04-14,Hong Kong,1012.0,4.0,66.67,2020.0,April,14
19902,,,,,2020-04-14,Honduras,407.0,26.0,100.0,2020.0,April,14
19903,,,,,2020-04-14,Croatia,1650.0,25.0,96.3,2020.0,April,14
19904,,,,,2020-04-14,Haiti,40.0,3.0,84.26,2020.0,April,14
19905,,,,,2020-04-14,Hungary,1512.0,122.0,76.85,2020.0,April,14
19906,,,,,2020-04-14,Indonesia,4557.0,399.0,71.76,2020.0,April,14
19907,,,,,2020-04-14,India,10363.0,339.0,100.0,2020.0,April,14
19908,,,,,2020-04-14,Ireland,10647.0,365.0,90.74,2020.0,April,14
19909,,,,,2020-04-14,Iran,73303.0,4585.0,50.93,2020.0,April,14
19910,,,,,2020-04-14,Iraq,1378.0,78.0,96.3,2020.0,April,14
19911,,,,,2020-04-14,Iceland,1711.0,8.0,53.7,2020.0,April,14
19912,,,,,2020-04-14,Israel,11586.0,116.0,94.44,2020.0,April,14
19913,,,,,2020-04-14,Italy,159516.0,20465.0,93.52,2020.0,April,14
