,CountryName,Date,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,Year,Month,day,Quarter,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
12284,Spain,2020-08-08,314362.0,28503.0,64.35,64.35,2020.0,August,8.0,1.0,-5.0,-1.0
12285,Spain,2020-08-09,314362.0,28503.0,64.35,64.35,2020.0,August,9.0,2.0,7.0,-3.0
12286,Spain,2020-08-10,322980.0,28576.0,,,2020.0,August,10.0,2.0,-43.0,5.0
12287,Spain,2020-08-11,326612.0,28581.0,,,2020.0,August,11.0,2.0,-44.0,6.0
12288,Spain,2020-08-12,329784.0,28579.0,,,2020.0,August,12.0,2.0,-43.0,6.0
12289,Spain,2020-08-13,337334.0,28605.0,,64.35,2020.0,August,13.0,2.0,-43.0,5.0
12290,Spain,2020-08-14,342813.0,28617.0,,64.35,2020.0,August,14.0,2.0,-42.0,5.0
12291,Spain,2020-08-15,342813.0,28617.0,,64.35,2020.0,August,15.0,2.0,-19.0,1.0
12292,Spain,2020-08-16,342813.0,28617.0,,64.35,2020.0,August,16.0,2.0,7.0,-3.0
12293,Spain,2020-08-17,359082.0,28646.0,,64.35,2020.0,August,17.0,3.0,-45.0,5.0
12294,Spain,2020-08-18,364196.0,28670.0,,64.35,2020.0,August,18.0,3.0,-43.0,6.0
12295,Spain,2020-08-19,,,,64.35,2020.0,August,19.0,3.0,-44.0,6.0
12296,Estonia,2020-01-01,0.0,0.0,0.0,0.0,2020.0,January,1.0,1.0,,
12297,Estonia,2020-01-02,0.0,0.0,0.0,0.0,2020.0,January,2.0,1.0,,
12298,Estonia,2020-01-03,0.0,0.0,0.0,0.0,2020.0,January,3.0,1.0,,
12299,Estonia,2020-01-04,0.0,0.0,0.0,0.0,2020.0,January,4.0,1.0,,
12300,Estonia,2020-01-05,0.0,0.0,0.0,0.0,2020.0,January,5.0,1.0,,
12301,Estonia,2020-01-06,0.0,0.0,0.0,0.0,2020.0,January,6.0,1.0,,
12302,Estonia,2020-01-07,0.0,0.0,0.0,0.0,2020.0,January,7.0,1.0,,
12303,Estonia,2020-01-08,0.0,0.0,0.0,0.0,2020.0,January,8.0,1.0,,
12304,Estonia,2020-01-09,0.0,0.0,0.0,0.0,2020.0,January,9.0,2.0,,
12305,Estonia,2020-01-10,0.0,0.0,0.0,0.0,2020.0,January,10.0,2.0,,
12306,Estonia,2020-01-11,0.0,0.0,0.0,0.0,2020.0,January,11.0,2.0,,
12307,Estonia,2020-01-12,0.0,0.0,0.0,0.0,2020.0,January,12.0,2.0,,
12308,Estonia,2020-01-13,0.0,0.0,0.0,0.0,2020.0,January,13.0,2.0,,
12309,Estonia,2020-01-14,0.0,0.0,0.0,0.0,2020.0,January,14.0,2.0,,
12310,Estonia,2020-01-15,0.0,0.0,0.0,0.0,2020.0,January,15.0,2.0,,
12311,Estonia,2020-01-16,0.0,0.0,0.0,0.0,2020.0,January,16.0,2.0,,
12312,Estonia,2020-01-17,0.0,0.0,0.0,0.0,2020.0,January,17.0,3.0,,
12313,Estonia,2020-01-18,0.0,0.0,0.0,0.0,2020.0,January,18.0,3.0,,
12314,Estonia,2020-01-19,0.0,0.0,0.0,0.0,2020.0,January,19.0,3.0,,
12315,Estonia,2020-01-20,0.0,0.0,0.0,0.0,2020.0,January,20.0,3.0,,
12316,Estonia,2020-01-21,0.0,0.0,0.0,0.0,2020.0,January,21.0,3.0,,
12317,Estonia,2020-01-22,0.0,0.0,0.0,0.0,2020.0,January,22.0,3.0,,
12318,Estonia,2020-01-23,0.0,0.0,0.0,0.0,2020.0,January,23.0,3.0,,
12319,Estonia,2020-01-24,0.0,0.0,0.0,0.0,2020.0,January,24.0,3.0,,
12320,Estonia,2020-01-25,0.0,0.0,0.0,0.0,2020.0,January,25.0,4.0,,
12321,Estonia,2020-01-26,0.0,0.0,0.0,0.0,2020.0,January,26.0,4.0,,
12322,Estonia,2020-01-27,0.0,0.0,0.0,0.0,2020.0,January,27.0,4.0,,
12323,Estonia,2020-01-28,0.0,0.0,0.0,0.0,2020.0,January,28.0,4.0,,
12324,Estonia,2020-01-29,0.0,0.0,0.0,0.0,2020.0,January,29.0,4.0,,
12325,Estonia,2020-01-30,0.0,0.0,0.0,0.0,2020.0,January,30.0,4.0,,
12326,Estonia,2020-01-31,0.0,0.0,0.0,0.0,2020.0,January,31.0,4.0,,
12327,Estonia,2020-02-01,0.0,0.0,0.0,0.0,2020.0,February,1.0,1.0,,
12328,Estonia,2020-02-02,0.0,0.0,0.0,0.0,2020.0,February,2.0,1.0,,
12329,Estonia,2020-02-03,0.0,0.0,0.0,0.0,2020.0,February,3.0,1.0,,
12330,Estonia,2020-02-04,0.0,0.0,0.0,0.0,2020.0,February,4.0,1.0,,
12331,Estonia,2020-02-05,0.0,0.0,0.0,0.0,2020.0,February,5.0,1.0,,
12332,Estonia,2020-02-06,0.0,0.0,0.0,0.0,2020.0,February,6.0,1.0,,
12333,Estonia,2020-02-07,0.0,0.0,0.0,0.0,2020.0,February,7.0,1.0,,
12334,Estonia,2020-02-08,0.0,0.0,0.0,0.0,2020.0,February,8.0,2.0,,
12335,Estonia,2020-02-09,0.0,0.0,0.0,0.0,2020.0,February,9.0,2.0,,
12336,Estonia,2020-02-10,0.0,0.0,0.0,0.0,2020.0,February,10.0,2.0,,
12337,Estonia,2020-02-11,0.0,0.0,0.0,0.0,2020.0,February,11.0,2.0,,
12338,Estonia,2020-02-12,0.0,0.0,0.0,0.0,2020.0,February,12.0,2.0,,
12339,Estonia,2020-02-13,0.0,0.0,0.0,0.0,2020.0,February,13.0,2.0,,
12340,Estonia,2020-02-14,0.0,0.0,0.0,0.0,2020.0,February,14.0,2.0,,
12341,Estonia,2020-02-15,0.0,0.0,0.0,0.0,2020.0,February,15.0,3.0,1.0,0.0
12342,Estonia,2020-02-16,0.0,0.0,0.0,0.0,2020.0,February,16.0,3.0,1.0,0.0
12343,Estonia,2020-02-17,0.0,0.0,0.0,0.0,2020.0,February,17.0,3.0,0.0,1.0
12344,Estonia,2020-02-18,0.0,0.0,0.0,0.0,2020.0,February,18.0,3.0,1.0,1.0
12345,Estonia,2020-02-19,0.0,0.0,0.0,0.0,2020.0,February,19.0,3.0,1.0,0.0
12346,Estonia,2020-02-20,0.0,0.0,0.0,0.0,2020.0,February,20.0,3.0,0.0,0.0
12347,Estonia,2020-02-21,0.0,0.0,0.0,0.0,2020.0,February,21.0,3.0,-1.0,1.0
12348,Estonia,2020-02-22,0.0,0.0,0.0,0.0,2020.0,February,22.0,4.0,0.0,0.0
12349,Estonia,2020-02-23,0.0,0.0,0.0,0.0,2020.0,February,23.0,4.0,-1.0,-2.0
12350,Estonia,2020-02-24,0.0,0.0,0.0,0.0,2020.0,February,24.0,4.0,-77.0,16.0
12351,Estonia,2020-02-25,0.0,0.0,0.0,0.0,2020.0,February,25.0,4.0,-18.0,2.0
12352,Estonia,2020-02-26,0.0,0.0,0.0,0.0,2020.0,February,26.0,4.0,-18.0,3.0
12353,Estonia,2020-02-27,0.0,0.0,0.0,0.0,2020.0,February,27.0,4.0,-18.0,3.0
12354,Estonia,2020-02-28,1.0,0.0,0.0,0.0,2020.0,February,28.0,4.0,-19.0,4.0
12355,Estonia,2020-02-29,1.0,0.0,0.0,0.0,2020.0,February,29.0,4.0,0.0,0.0
12356,Estonia,2020-03-01,1.0,0.0,0.0,0.0,2020.0,March,1.0,1.0,2.0,0.0
12357,Estonia,2020-03-02,1.0,0.0,0.0,0.0,2020.0,March,2.0,1.0,0.0,1.0
12358,Estonia,2020-03-03,,,0.0,0.0,2020.0,March,3.0,1.0,1.0,0.0
12359,Estonia,2020-03-04,2.0,0.0,0.0,0.0,2020.0,March,4.0,1.0,1.0,1.0
12360,Estonia,2020-03-05,,,0.0,0.0,2020.0,March,5.0,1.0,1.0,0.0
12361,Estonia,2020-03-06,5.0,0.0,0.0,0.0,2020.0,March,6.0,1.0,1.0,-1.0
12362,Estonia,2020-03-07,10.0,0.0,0.0,0.0,2020.0,March,7.0,1.0,4.0,-1.0
12363,Estonia,2020-03-08,,,0.0,0.0,2020.0,March,8.0,1.0,6.0,-4.0
12364,Estonia,2020-03-09,,,0.0,0.0,2020.0,March,9.0,2.0,0.0,1.0
12365,Estonia,2020-03-10,,,0.0,0.0,2020.0,March,10.0,2.0,0.0,1.0
12366,Estonia,2020-03-11,13.0,0.0,0.0,0.0,2020.0,March,11.0,2.0,-1.0,1.0
12367,Estonia,2020-03-12,16.0,0.0,25.0,25.0,2020.0,March,12.0,2.0,-2.0,2.0
12368,Estonia,2020-03-13,27.0,0.0,25.0,25.0,2020.0,March,13.0,2.0,-12.0,7.0
12369,Estonia,2020-03-14,79.0,0.0,33.33,33.33,2020.0,March,14.0,2.0,-11.0,7.0
12370,Estonia,2020-03-15,115.0,0.0,33.33,33.33,2020.0,March,15.0,2.0,-14.0,5.0
12371,Estonia,2020-03-16,171.0,0.0,44.44,44.44,2020.0,March,16.0,2.0,-40.0,16.0
12372,Estonia,2020-03-17,205.0,0.0,50.0,50.0,2020.0,March,17.0,3.0,-45.0,17.0
12373,Estonia,2020-03-18,225.0,0.0,50.0,50.0,2020.0,March,18.0,3.0,-47.0,20.0
12374,Estonia,2020-03-19,258.0,0.0,50.0,50.0,2020.0,March,19.0,3.0,-46.0,18.0
12375,Estonia,2020-03-20,267.0,0.0,50.0,50.0,2020.0,March,20.0,3.0,-45.0,20.0
12376,Estonia,2020-03-21,283.0,0.0,50.0,50.0,2020.0,March,21.0,3.0,-24.0,10.0
12377,Estonia,2020-03-22,306.0,0.0,50.0,50.0,2020.0,March,22.0,3.0,-24.0,7.0
12378,Estonia,2020-03-23,326.0,0.0,50.0,50.0,2020.0,March,23.0,3.0,-46.0,18.0
12379,Estonia,2020-03-24,352.0,0.0,50.0,50.0,2020.0,March,24.0,3.0,-48.0,19.0
12380,Estonia,2020-03-25,369.0,0.0,61.11,61.11,2020.0,March,25.0,4.0,-48.0,19.0
12381,Estonia,2020-03-26,404.0,1.0,61.11,61.11,2020.0,March,26.0,4.0,-49.0,19.0
12382,Estonia,2020-03-27,538.0,1.0,72.22,72.22,2020.0,March,27.0,4.0,-50.0,21.0
12383,Estonia,2020-03-28,575.0,1.0,72.22,72.22,2020.0,March,28.0,4.0,-30.0,10.0
12384,Estonia,2020-03-29,640.0,1.0,77.78,77.78,2020.0,March,29.0,4.0,-32.0,10.0
12385,Estonia,2020-03-30,679.0,3.0,77.78,77.78,2020.0,March,30.0,4.0,-51.0,21.0
12386,Estonia,2020-03-31,715.0,3.0,77.78,77.78,2020.0,March,31.0,4.0,-51.0,20.0
12387,Estonia,2020-04-01,745.0,4.0,77.78,77.78,2020.0,April,1.0,1.0,-51.0,20.0
12388,Estonia,2020-04-02,779.0,5.0,77.78,77.78,2020.0,April,2.0,1.0,-51.0,22.0
12389,Estonia,2020-04-03,858.0,11.0,77.78,77.78,2020.0,April,3.0,1.0,-51.0,24.0
12390,Estonia,2020-04-04,961.0,12.0,77.78,77.78,2020.0,April,4.0,1.0,-32.0,12.0
12391,Estonia,2020-04-05,1018.0,13.0,77.78,77.78,2020.0,April,5.0,1.0,-31.0,8.0
12392,Estonia,2020-04-06,1097.0,15.0,77.78,77.78,2020.0,April,6.0,1.0,-51.0,18.0
12393,Estonia,2020-04-07,1108.0,19.0,77.78,77.78,2020.0,April,7.0,1.0,-51.0,17.0
12394,Estonia,2020-04-08,1149.0,21.0,77.78,77.78,2020.0,April,8.0,1.0,-50.0,17.0
12395,Estonia,2020-04-09,1185.0,24.0,77.78,77.78,2020.0,April,9.0,2.0,-51.0,17.0
12396,Estonia,2020-04-10,1207.0,24.0,77.78,77.78,2020.0,April,10.0,2.0,-80.0,27.0
12397,Estonia,2020-04-11,1258.0,24.0,77.78,77.78,2020.0,April,11.0,2.0,-35.0,10.0
12398,Estonia,2020-04-12,1304.0,24.0,77.78,77.78,2020.0,April,12.0,2.0,-36.0,10.0
12399,Estonia,2020-04-13,1309.0,25.0,77.78,77.78,2020.0,April,13.0,2.0,-50.0,19.0
12400,Estonia,2020-04-14,1332.0,28.0,77.78,77.78,2020.0,April,14.0,2.0,-50.0,20.0
12401,Estonia,2020-04-15,1373.0,31.0,77.78,77.78,2020.0,April,15.0,2.0,-50.0,19.0
12402,Estonia,2020-04-16,1402.0,35.0,77.78,77.78,2020.0,April,16.0,2.0,-50.0,21.0
12403,Estonia,2020-04-17,1434.0,36.0,77.78,77.78,2020.0,April,17.0,3.0,-48.0,20.0
12404,Estonia,2020-04-18,1459.0,38.0,77.78,77.78,2020.0,April,18.0,3.0,-26.0,9.0
12405,Estonia,2020-04-19,1512.0,38.0,77.78,77.78,2020.0,April,19.0,3.0,-28.0,7.0
12406,Estonia,2020-04-20,1528.0,40.0,77.78,77.78,2020.0,April,20.0,3.0,-47.0,16.0
12407,Estonia,2020-04-21,1535.0,40.0,77.78,77.78,2020.0,April,21.0,3.0,-47.0,15.0
12408,Estonia,2020-04-22,1552.0,43.0,77.78,77.78,2020.0,April,22.0,3.0,-47.0,14.0
12409,Estonia,2020-04-23,1559.0,44.0,77.78,77.78,2020.0,April,23.0,3.0,-47.0,15.0
12410,Estonia,2020-04-24,1592.0,45.0,77.78,77.78,2020.0,April,24.0,4.0,-47.0,17.0
12411,Estonia,2020-04-25,1605.0,46.0,77.78,77.78,2020.0,April,25.0,4.0,-25.0,7.0
12412,Estonia,2020-04-26,1635.0,46.0,77.78,77.78,2020.0,April,26.0,4.0,-25.0,4.0
12413,Estonia,2020-04-27,1643.0,49.0,75.0,75.0,2020.0,April,27.0,4.0,-45.0,15.0
12414,Estonia,2020-04-28,1647.0,50.0,75.0,75.0,2020.0,April,28.0,4.0,-46.0,17.0
12415,Estonia,2020-04-29,1660.0,50.0,75.0,75.0,2020.0,April,29.0,4.0,-45.0,16.0
12416,Estonia,2020-04-30,1666.0,50.0,75.0,75.0,2020.0,April,30.0,4.0,-45.0,13.0
12417,Estonia,2020-05-01,1689.0,52.0,75.0,75.0,2020.0,May,1.0,1.0,-78.0,22.0
12418,Estonia,2020-05-02,1694.0,52.0,75.0,75.0,2020.0,May,2.0,1.0,-27.0,7.0
12419,Estonia,2020-05-03,1699.0,53.0,75.0,75.0,2020.0,May,3.0,1.0,-19.0,3.0
12420,Estonia,2020-05-04,1700.0,55.0,75.0,75.0,2020.0,May,4.0,1.0,-42.0,14.0
12421,Estonia,2020-05-05,1703.0,55.0,75.0,75.0,2020.0,May,5.0,1.0,-41.0,12.0
12422,Estonia,2020-05-06,1711.0,55.0,75.0,75.0,2020.0,May,6.0,1.0,-41.0,12.0
12423,Estonia,2020-05-07,1713.0,55.0,75.0,75.0,2020.0,May,7.0,1.0,-41.0,13.0
12424,Estonia,2020-05-08,1720.0,56.0,66.67,66.67,2020.0,May,8.0,1.0,-40.0,11.0
12425,Estonia,2020-05-09,1725.0,56.0,66.67,66.67,2020.0,May,9.0,2.0,-16.0,1.0
12426,Estonia,2020-05-10,1733.0,60.0,66.67,66.67,2020.0,May,10.0,2.0,-9.0,-5.0
12427,Estonia,2020-05-11,1739.0,60.0,62.96,62.96,2020.0,May,11.0,2.0,-40.0,14.0
12428,Estonia,2020-05-12,1741.0,61.0,62.96,62.96,2020.0,May,12.0,2.0,-38.0,12.0
12429,Estonia,2020-05-13,1746.0,61.0,62.96,62.96,2020.0,May,13.0,2.0,-39.0,13.0
12430,Estonia,2020-05-14,1751.0,61.0,62.96,62.96,2020.0,May,14.0,2.0,-38.0,11.0
12431,Estonia,2020-05-15,1758.0,62.0,55.56,55.56,2020.0,May,15.0,2.0,-38.0,11.0
12432,Estonia,2020-05-16,1766.0,63.0,55.56,55.56,2020.0,May,16.0,2.0,-13.0,4.0
12433,Estonia,2020-05-17,1770.0,63.0,55.56,55.56,2020.0,May,17.0,3.0,-10.0,2.0
12434,Estonia,2020-05-18,1774.0,63.0,50.0,50.0,2020.0,May,18.0,3.0,-32.0,9.0
12435,Estonia,2020-05-19,1784.0,63.0,50.0,50.0,2020.0,May,19.0,3.0,-32.0,9.0
12436,Estonia,2020-05-20,1791.0,63.0,50.0,50.0,2020.0,May,20.0,3.0,-32.0,9.0
12437,Estonia,2020-05-21,1794.0,63.0,50.0,50.0,2020.0,May,21.0,3.0,-33.0,10.0
12438,Estonia,2020-05-22,1800.0,63.0,50.0,50.0,2020.0,May,22.0,3.0,-32.0,7.0
12439,Estonia,2020-05-23,1807.0,63.0,50.0,50.0,2020.0,May,23.0,3.0,-3.0,-3.0
12440,Estonia,2020-05-24,1821.0,63.0,50.0,50.0,2020.0,May,24.0,3.0,-2.0,-3.0
12441,Estonia,2020-05-25,1823.0,63.0,50.0,50.0,2020.0,May,25.0,4.0,-32.0,7.0
12442,Estonia,2020-05-26,1824.0,63.0,50.0,50.0,2020.0,May,26.0,4.0,-30.0,6.0
12443,Estonia,2020-05-27,1834.0,63.0,50.0,50.0,2020.0,May,27.0,4.0,-30.0,6.0
12444,Estonia,2020-05-28,1840.0,63.0,50.0,50.0,2020.0,May,28.0,4.0,-30.0,7.0
12445,Estonia,2020-05-29,1851.0,63.0,50.0,50.0,2020.0,May,29.0,4.0,-31.0,5.0
12446,Estonia,2020-05-30,1859.0,63.0,50.0,50.0,2020.0,May,30.0,4.0,1.0,-3.0
12447,Estonia,2020-05-31,1865.0,63.0,50.0,50.0,2020.0,May,31.0,4.0,4.0,-5.0
12448,Estonia,2020-06-01,1869.0,63.0,37.96,37.96,2020.0,June,1.0,1.0,-28.0,5.0
12449,Estonia,2020-06-02,1870.0,63.0,37.96,37.96,2020.0,June,2.0,1.0,-27.0,4.0
12450,Estonia,2020-06-03,1870.0,63.0,37.96,37.96,2020.0,June,3.0,1.0,-27.0,4.0
12451,Estonia,2020-06-04,1880.0,63.0,37.96,37.96,2020.0,June,4.0,1.0,-28.0,7.0
12452,Estonia,2020-06-05,1890.0,63.0,37.96,37.96,2020.0,June,5.0,1.0,-27.0,3.0
12453,Estonia,2020-06-06,1910.0,63.0,37.96,37.96,2020.0,June,6.0,1.0,2.0,-2.0
12454,Estonia,2020-06-07,1931.0,63.0,37.96,37.96,2020.0,June,7.0,1.0,7.0,-6.0
12455,Estonia,2020-06-08,1939.0,63.0,37.96,37.96,2020.0,June,8.0,1.0,-28.0,4.0
12456,Estonia,2020-06-09,1940.0,63.0,37.96,37.96,2020.0,June,9.0,2.0,-27.0,4.0
12457,Estonia,2020-06-10,1947.0,63.0,37.96,37.96,2020.0,June,10.0,2.0,-27.0,3.0
12458,Estonia,2020-06-11,1958.0,63.0,37.96,37.96,2020.0,June,11.0,2.0,-27.0,3.0
12459,Estonia,2020-06-12,1965.0,63.0,37.96,37.96,2020.0,June,12.0,2.0,-27.0,1.0
12460,Estonia,2020-06-13,1970.0,63.0,37.96,37.96,2020.0,June,13.0,2.0,9.0,-6.0
12461,Estonia,2020-06-14,1973.0,63.0,37.96,37.96,2020.0,June,14.0,2.0,11.0,-8.0
12462,Estonia,2020-06-15,1973.0,63.0,37.96,37.96,2020.0,June,15.0,2.0,-28.0,3.0
12463,Estonia,2020-06-16,1974.0,63.0,37.96,37.96,2020.0,June,16.0,2.0,-27.0,3.0
12464,Estonia,2020-06-17,1975.0,63.0,37.96,37.96,2020.0,June,17.0,3.0,-27.0,1.0
12465,Estonia,2020-06-18,1977.0,63.0,37.96,37.96,2020.0,June,18.0,3.0,-28.0,1.0
12466,Estonia,2020-06-19,1977.0,63.0,37.96,37.96,2020.0,June,19.0,3.0,-28.0,0.0
12467,Estonia,2020-06-20,1979.0,63.0,37.96,37.96,2020.0,June,20.0,3.0,11.0,-6.0
12468,Estonia,2020-06-21,1981.0,63.0,37.96,37.96,2020.0,June,21.0,3.0,12.0,-8.0
12469,Estonia,2020-06-22,1981.0,63.0,37.96,37.96,2020.0,June,22.0,3.0,-53.0,2.0
12470,Estonia,2020-06-23,1981.0,63.0,37.96,37.96,2020.0,June,23.0,3.0,-78.0,3.0
12471,Estonia,2020-06-24,1982.0,63.0,37.96,37.96,2020.0,June,24.0,4.0,-80.0,1.0
12472,Estonia,2020-06-25,1983.0,63.0,37.96,37.96,2020.0,June,25.0,4.0,-38.0,1.0
12473,Estonia,2020-06-26,1984.0,63.0,37.96,37.96,2020.0,June,26.0,4.0,-36.0,2.0
12474,Estonia,2020-06-27,1986.0,63.0,25.0,25.0,2020.0,June,27.0,4.0,4.0,-7.0
12475,Estonia,2020-06-28,1986.0,63.0,25.0,25.0,2020.0,June,28.0,4.0,10.0,-9.0
12476,Estonia,2020-06-29,1987.0,63.0,25.0,25.0,2020.0,June,29.0,4.0,-33.0,4.0
12477,Estonia,2020-06-30,1987.0,63.0,25.0,25.0,2020.0,June,30.0,4.0,-34.0,6.0
12478,Estonia,2020-07-01,1989.0,63.0,22.22,22.22,2020.0,July,1.0,1.0,-34.0,5.0
12479,Estonia,2020-07-02,1989.0,63.0,22.22,22.22,2020.0,July,2.0,1.0,-33.0,4.0
12480,Estonia,2020-07-03,1990.0,63.0,22.22,22.22,2020.0,July,3.0,1.0,-32.0,1.0
12481,Estonia,2020-07-04,1991.0,63.0,22.22,22.22,2020.0,July,4.0,1.0,0.0,-4.0
12482,Estonia,2020-07-05,1993.0,63.0,22.22,22.22,2020.0,July,5.0,1.0,3.0,-4.0
12483,Estonia,2020-07-06,1993.0,63.0,22.22,22.22,2020.0,July,6.0,1.0,-37.0,4.0
12484,Estonia,2020-07-07,1994.0,63.0,22.22,22.22,2020.0,July,7.0,1.0,-37.0,3.0
12485,Estonia,2020-07-08,1995.0,63.0,22.22,22.22,2020.0,July,8.0,1.0,-36.0,3.0
12486,Estonia,2020-07-09,2003.0,63.0,22.22,22.22,2020.0,July,9.0,2.0,-36.0,3.0
12487,Estonia,2020-07-10,2011.0,63.0,22.22,22.22,2020.0,July,10.0,2.0,-36.0,2.0
12488,Estonia,2020-07-11,2013.0,63.0,22.22,22.22,2020.0,July,11.0,2.0,-5.0,-3.0
12489,Estonia,2020-07-12,2014.0,63.0,22.22,22.22,2020.0,July,12.0,2.0,7.0,-9.0
12490,Estonia,2020-07-13,2014.0,63.0,22.22,22.22,2020.0,July,13.0,2.0,-40.0,3.0
12491,Estonia,2020-07-14,2014.0,63.0,22.22,22.22,2020.0,July,14.0,2.0,-41.0,1.0
12492,Estonia,2020-07-15,2015.0,63.0,22.22,22.22,2020.0,July,15.0,2.0,-39.0,1.0
12493,Estonia,2020-07-16,2016.0,63.0,22.22,22.22,2020.0,July,16.0,2.0,-40.0,1.0
12494,Estonia,2020-07-17,2016.0,63.0,22.22,22.22,2020.0,July,17.0,3.0,-40.0,-1.0
12495,Estonia,2020-07-18,2020.0,63.0,22.22,22.22,2020.0,July,18.0,3.0,-4.0,-10.0
12496,Estonia,2020-07-19,2021.0,63.0,22.22,22.22,2020.0,July,19.0,3.0,3.0,-12.0
12497,Estonia,2020-07-20,2021.0,63.0,22.22,22.22,2020.0,July,20.0,3.0,-44.0,2.0
12498,Estonia,2020-07-21,2021.0,63.0,22.22,22.22,2020.0,July,21.0,3.0,-44.0,3.0
12499,Estonia,2020-07-22,2022.0,63.0,22.22,22.22,2020.0,July,22.0,3.0,-43.0,4.0
12500,Estonia,2020-07-23,2025.0,63.0,22.22,22.22,2020.0,July,23.0,3.0,-42.0,5.0
12501,Estonia,2020-07-24,2027.0,63.0,22.22,22.22,2020.0,July,24.0,3.0,-43.0,4.0
12502,Estonia,2020-07-25,2028.0,63.0,22.22,22.22,2020.0,July,25.0,4.0,-4.0,-5.0
12503,Estonia,2020-07-26,2033.0,63.0,22.22,22.22,2020.0,July,26.0,4.0,5.0,-10.0
12504,Estonia,2020-07-27,2034.0,63.0,22.22,22.22,2020.0,July,27.0,4.0,-42.0,2.0
12505,Estonia,2020-07-28,2038.0,63.0,19.44,19.44,2020.0,July,28.0,4.0,-42.0,4.0
12506,Estonia,2020-07-29,2038.0,63.0,19.44,19.44,2020.0,July,29.0,4.0,-42.0,4.0
12507,Estonia,2020-07-30,2042.0,63.0,19.44,19.44,2020.0,July,30.0,4.0,-42.0,5.0
12508,Estonia,2020-07-31,2051.0,63.0,19.44,19.44,2020.0,July,31.0,4.0,-41.0,2.0
12509,Estonia,2020-08-01,2064.0,63.0,19.44,19.44,2020.0,August,1.0,1.0,-3.0,-7.0
12510,Estonia,2020-08-02,2072.0,63.0,19.44,19.44,2020.0,August,2.0,1.0,5.0,-9.0
12511,Estonia,2020-08-03,2079.0,63.0,19.44,19.44,2020.0,August,3.0,1.0,-38.0,4.0
12512,Estonia,2020-08-04,2080.0,63.0,19.44,19.44,2020.0,August,4.0,1.0,-38.0,6.0
12513,Estonia,2020-08-05,2091.0,63.0,19.44,19.44,2020.0,August,5.0,1.0,-37.0,2.0
12514,Estonia,2020-08-06,2113.0,63.0,19.44,19.44,2020.0,August,6.0,1.0,-38.0,3.0
12515,Estonia,2020-08-07,2124.0,63.0,19.44,19.44,2020.0,August,7.0,1.0,-37.0,-1.0
12516,Estonia,2020-08-08,2133.0,63.0,19.44,19.44,2020.0,August,8.0,1.0,-2.0,-10.0
12517,Estonia,2020-08-09,2147.0,63.0,19.44,19.44,2020.0,August,9.0,2.0,4.0,-13.0
12518,Estonia,2020-08-10,2152.0,63.0,19.44,19.44,2020.0,August,10.0,2.0,-36.0,1.0
12519,Estonia,2020-08-11,2158.0,63.0,19.44,19.44,2020.0,August,11.0,2.0,-36.0,2.0
12520,Estonia,2020-08-12,2167.0,63.0,19.44,19.44,2020.0,August,12.0,2.0,-35.0,2.0
12521,Estonia,2020-08-13,2174.0,63.0,19.44,19.44,2020.0,August,13.0,2.0,-36.0,4.0
12522,Estonia,2020-08-14,2174.0,63.0,19.44,19.44,2020.0,August,14.0,2.0,-35.0,1.0
12523,Estonia,2020-08-15,2177.0,63.0,19.44,19.44,2020.0,August,15.0,2.0,1.0,-8.0
12524,Estonia,2020-08-16,2184.0,63.0,19.44,19.44,2020.0,August,16.0,2.0,5.0,-11.0
12525,Estonia,2020-08-17,2190.0,63.0,19.44,19.44,2020.0,August,17.0,3.0,-35.0,1.0
12526,Estonia,2020-08-18,2192.0,63.0,,19.44,2020.0,August,18.0,3.0,-33.0,1.0
12527,Estonia,2020-08-19,2200.0,63.0,,19.44,2020.0,August,19.0,3.0,-34.0,-2.0
12760,Finland,2020-01-01,0.0,0.0,0.0,0.0,2020.0,January,1.0,1.0,,
12761,Finland,2020-01-02,0.0,0.0,0.0,0.0,2020.0,January,2.0,1.0,,
12762,Finland,2020-01-03,0.0,0.0,0.0,0.0,2020.0,January,3.0,1.0,,
12763,Finland,2020-01-04,0.0,0.0,0.0,0.0,2020.0,January,4.0,1.0,,
12764,Finland,2020-01-05,0.0,0.0,0.0,0.0,2020.0,January,5.0,1.0,,
12765,Finland,2020-01-06,0.0,0.0,0.0,0.0,2020.0,January,6.0,1.0,,
12766,Finland,2020-01-07,0.0,0.0,0.0,0.0,2020.0,January,7.0,1.0,,
12767,Finland,2020-01-08,0.0,0.0,0.0,0.0,2020.0,January,8.0,1.0,,
12768,Finland,2020-01-09,0.0,0.0,0.0,0.0,2020.0,January,9.0,2.0,,
12769,Finland,2020-01-10,0.0,0.0,0.0,0.0,2020.0,January,10.0,2.0,,
12770,Finland,2020-01-11,0.0,0.0,0.0,0.0,2020.0,January,11.0,2.0,,
12771,Finland,2020-01-12,0.0,0.0,0.0,0.0,2020.0,January,12.0,2.0,,
12772,Finland,2020-01-13,0.0,0.0,0.0,0.0,2020.0,January,13.0,2.0,,
12773,Finland,2020-01-14,0.0,0.0,0.0,0.0,2020.0,January,14.0,2.0,,
12774,Finland,2020-01-15,0.0,0.0,0.0,0.0,2020.0,January,15.0,2.0,,
